c_addr_id,addr_name,addr_name_chn,c_admin_type,c_admin_cat_code,x_coord,y_coord,CHGIS_PT_ID,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons,first_entry_year,last_entry_year
4659,Lu'an Zhou,六安州,Zhou,215,116.49411774,31.754594803,43149,8,8,0,8,0,1406,1634
7306,Jizhou Zhilizhou,冀州直隸州,Zhilizhou,212,115.56381226,37.565982819,9501,8,8,0,0,8,1664,1886
5867,Nanbu,南部,Xian,21,106.058586,31.359615,44573,8,8,6,8,0,1406,1631
6167,Hepu,合浦,Xian,21,109.19004,21.670145,42526,8,8,2,8,0,1404,1562
4556,He Zhou,和州,Zhou,215,118.36112213,31.714223862,33512,8,8,5,8,0,1404,1559
4575,Shou Zhou,壽州,Zhou,215,116.77711487,32.575748444,33477,8,8,4,8,0,1385,1613
4922,Xiajin,夏津,Xian,21,116.001677,36.949275,45156,8,8,5,8,0,1415,1637
4722,Taiyuan Fu,太原府,Fu,62,112.56482697,37.873748779,94242,8,8,3,8,0,1505,1634
6814,Weining Zhou,威寧州,Zhou,215,104.28983307,26.860271454,482,8,8,1,0,8,1737,1852
4742,Dingxiang,定襄,Xian,21,112.943771,38.492691,95678,8,8,4,8,0,1457,1628
5673,Ningyuan,寧遠,Xian,21,111.938683,25.598452,41974,8,8,6,8,0,1388,1490
5734,Shehong,射洪,Xian,21,105.276024,30.989159,96296,8,8,5,8,0,1469,1541
5884,Guang'an Zhou,廣安州,Zhou,215,106.63175201,30.474428177,1247,8,8,0,8,0,1418,1643
4655,Lujiang,廬江,Xian,21,117.288353,31.253363,43382,8,8,4,8,0,1418,1604
6041,Jianning,建寧,Xian,21,116.832527,26.832491,40277,8,8,4,8,0,1400,1598
4554,Jianping,建平,Xian,21,119.181473,31.134151,41359,8,8,3,8,0,1404,1517
6181,Wenchang,文昌,Xian,21,110.755898,19.620953,42451,8,8,5,8,0,1391,1631
4936,Changle,昌樂,Xian,21,118.836708,36.703575,85298,8,8,4,8,0,1418,1625
5082,Lin Xian,林縣,Xian,21,113.812805,36.068802,82222,8,8,5,8,0,1487,1643
4488,Baixiang,柏鄉,Xian,21,114.68058,37.49469,44951,8,8,5,8,0,1475,1613
4642,Taoyuan,桃源,Xian,21,118.654595,33.68589,42927,8,8,3,8,0,1484,1640
4479,Zaoqiang,棗強,Xian,21,115.718079,37.50264,88089,8,8,6,8,0,1505,1622
5357,Wukang,武康,Xian,21,119.964065,30.550453,40135,8,8,2,8,0,1442,1628
4480,Wuyi,武邑,Xian,21,115.890663,37.805992,44885,8,8,6,8,0,1448,1559
5022,Ru Zhou,汝州,Zhou,215,112.83702087,34.161758423,84013,8,8,8,8,0,1439,1577
7731,Sizhou Zhilizhou,泗州直隸州,Zhilizhou,212,117.87887573,33.478374481,9783,8,8,1,0,8,1813,1904
5886,Qu Xian,渠縣,Xian,21,106.962242,30.844326,96278,8,8,5,8,0,1457,1634
5145,Queshan,確山,Xian,21,114.019905,32.807674,83094,8,8,5,8,0,1469,1601
5311,Mizhi,米脂,Xian,21,110.183258,37.760258,70271,8,8,3,8,0,1535,1634
4776,Wanquan,萬泉,Xian,21,110.801264,35.36078,95476,8,8,6,8,0,1371,1643
5738,Pengxi,蓬溪,Xian,21,105.708626,30.776373,96322,8,8,5,8,0,1472,1622
5895,Changning,長寧,Xian,21,104.8891754,28.37926865,40850,8,8,5,8,0,1404,1505
5622,Changsha,長沙,Xian,21,112.978134,28.198198,41717,8,8,4,8,0,1484,1637
5621,Changsha Fu,長沙府,Fu,62,112.97813416,28.198198318,32753,8,8,7,7,1,1483,1634
6223,Yangshuo,陽朔,Xian,21,110.483627,24.777758,43748,8,8,3,8,0,1385,1544
5573,Sui Zhou,隨州,Zhou,215,113.36981964,31.715110779,105061,8,8,2,8,0,1404,1628
5231,Long Zhou,隴州,Zhou,215,106.85295868,34.891407013,115587,8,8,5,8,0,1385,1595
5263,Longxi,隴西,Xian,21,104.635605,35.007137,70001,8,8,5,8,0,1406,1637
5828,Shuangliu,雙流,Xian,21,103.923309,30.579893,44406,8,8,5,8,0,1454,1589
5570,Yunmeng,雲夢,Xian,21,113.746399,31.025822,43608,8,8,4,7,1,1415,1850
4933,Gaoyuan,高苑,Xian,21,117.959503,37.094288,85229,8,8,5,8,0,1385,1601
4569,Fengyang,鳳陽,Xian,21,117.537746,32.865348,43399,8,8,7,8,0,1400,1532
5048,Luyi,鹿邑,Xian,21,115.481361,33.860767,82098,8,8,3,8,0,1397,1625
5187,Xianyang,咸陽,Xian,21,108.70994568,34.339054108,931,8,7,5,8,0,1475,1595
7944,Dayu,大庾,Xian,21,114.35057068,25.399953842,839,8,7,4,0,8,1753,1852
4724,Taiyuan,太原,Xian,21,112.56482697,37.873748779,94242,8,7,7,7,1,1400,1601
4589,Taihe,太和,Xian,21,115.608963,33.16544,43362,8,7,3,8,0,1404,1604
6794,Andong,安東,Xian,21,124.38265991,40.134700775,123074,8,7,1,0,8,1649,1865
5603,Yidu,宜都,Xian,21,111.457916,30.392385,43735,8,7,4,8,0,1505,1640
5041,Fengqiu,封邱,Xian,21,114.40882874,35.039676666,542,8,7,5,8,0,1481,1619
20018,Zhanghua,彰化,Xian,21,120.53527069,24.07657814,40357,8,7,1,0,8,1826,1894
5070,Xinzheng,新鄭,Xian,21,113.719086,34.397324,82462,8,7,6,8,0,1442,1625
300427,Yongping wei,永平衛,Wei,176,118.86195,39.87732,,8,7,6,8,0,1451,1571
7503,Hunyuan Zhou,渾源州,Zhou,215,113.68489838,39.696334839,1090,8,7,2,0,8,1835,1895
4784,Ruicheng,芮城,Xian,21,110.688294,34.697308,95284,8,7,3,8,0,1499,1625
4498,Xingtai,邢臺,Xian,21,114.494263,37.066357,44893,8,7,5,8,0,1396,1622
5056,Chen Zhou,陳州,Zhou,215,114.88245392,33.733982086,84006,8,7,6,8,0,1493,1622
7962,Ling Xian,陵縣,Xian,21,116.577203,37.331113,45175,8,7,1,0,8,1649,1808
4902,Yanggu,陽穀,Xian,21,115.774289,36.11476,45254,8,7,4,7,1,1371,1885
7332,Jize,雞澤,Xian,21,114.87449646,36.924026489,55,8,7,1,0,8,1630,1715
5656,Longyang,龍陽,Xian,21,111.969971,28.911768,41914,8,7,5,8,0,1475,1619
7359,Bao'an Zhou,保安州,Zhou,215,115.21474457,40.376556396,79,8,6,2,0,8,1659,1883
8698,Nanxi,南溪,Xian,21,104.97201538,28.847984314,1291,8,6,4,0,8,1748,1890
8034,En Xian,恩縣,Xian,21,116.27578735,37.151123047,1003,8,6,2,0,8,1637,1853
8269,Zhijiang,枝江,Xian,21,111.50099945,30.295999527,656,8,6,2,0,8,1652,1819
4704,Qin Zhou,沁州,Zhou,215,112.69898224,36.75743103,94035,8,6,6,8,0,1521,1610
8261,Dangyang,當陽,Xian,21,111.787117,30.831510544,45780,8,6,4,0,8,1652,1892
7984,Linqu,臨朐,Xian,21,118.54277039,36.511245728,1732,8,6,3,0,8,1646,1874
8775,Xichong,西充,Xian,21,105.8809433,31.010457993,1241,8,6,2,0,8,1654,1895
7631,Xiangshan,象山,Xian,21,121.86618042,29.474428177,40756,8,6,2,0,8,1652,1903
7324,Julu,鉅鹿,Xian,21,115.022843,37.212341,44906,8,6,2,0,8,1646,1903
4683,Tongling,銅陵,Xian,21,117.787499,30.953846,41360,8,6,6,8,0,1454,1610
6850,Zhenning Zhou,鎮寧州,Zhou,215,105.76355743,26.054595947,487,8,6,2,0,8,1736,1883
8197,Wenxiang,閿鄉,Xian,21,110.66123962,34.563278198,543,8,6,2,0,8,1658,1853
7585,Funing,阜寧,Xian,21,119.99039459,26.883462906,32110,8,6,2,0,8,1733,1871
7956,Qidong,齊東,Xian,21,117.51223755,37.109580994,1009,8,6,2,0,8,1646,1724
8827,Jingyan,井研,Xian,21,104.07743835,29.658510208,1263,8,5,3,0,8,1628,1903
7662,Fenshui,分水,Xian,21,119.43347168,29.923370361,40799,8,5,3,0,8,1700,1813
7988,Boxing,博興,Xian,21,118.12770081,37.13539505,1737,8,5,3,0,8,1724,1894
8947,Tongguan,同官,Xian,21,109.07422638,35.133014679,945,8,5,3,0,8,1721,1890
7110,Guangning,廣寧,Xian,21,121.78659821,41.595165253,1169,8,5,3,0,8,1808,1898
8704,Qingfu,慶符,Xian,21,104.51911926,28.45467186,1293,8,5,3,0,8,1733,1883
8158,Xinye,新野,Xian,21,112.35842896,32.524871826,611,8,5,3,0,8,1655,1871
7308,Wuyi,武邑,Xian,21,115.89066315,37.805992126,7,8,5,3,0,8,1658,1898
7859,Yining Zhou,義寧州,Zhou,215,114.55963135,29.038709641,777,8,5,3,0,8,1823,1880
8952,Xingping,興平,Xian,21,108.48260498,34.298721313,927,8,5,3,0,8,1713,1895
8166,Wuyang,舞陽,Xian,21,113.5868988,33.432571411,593,8,5,4,0,8,1739,1877
9031,Xixiang,西鄉,Xian,21,107.76036835,32.990272522,965,8,5,3,0,8,1763,1903
7591,Tongshan,銅山,Xian,21,117.18768311,34.269634247,756,8,5,3,0,8,1829,1903
6815,Yuqing,餘慶,Xian,21,107.89310455,27.222478867,471,8,5,3,0,8,1809,1877
7295,Pingshan,平山,Xian,21,114.19392395,38.252403259,136,8,4,5,0,8,1657,1833
8246,Zaoyang,棗陽,Xian,21,112.75659943,32.132022858,632,8,4,5,0,8,1667,1856
5436,Wuning,武寧,Xian,21,115.099584,29.277487,41122,8,4,6,8,0,1385,1559
8080,Weichuan,洧川,Xian,21,113.98295593,34.288131714,561,8,4,4,0,8,1664,1745
7255,Fucheng,阜城,Xian,21,116.14470673,37.868179321,46,8,4,4,0,8,1646,1737
8671,Shuangliu,雙流,Xian,21,103.92330933,30.579893112,1222,8,4,5,0,8,1826,1883
8028,Boping,博平,Xian,21,116.11143494,36.587913513,20270,8,3,5,0,8,1649,1780
8407,Sihui,四會,Xian,21,112.6945343,23.348709106,291,8,3,5,0,8,1748,1853
7289,Luancheng,欒城,Xian,21,114.6526947,37.885780334,129,8,3,5,0,8,1781,1877
7457,Fushan,浮山,Xian,21,111.84243774,35.967441559,1150,8,3,5,0,8,1752,1883
6867,Ami Zhou,阿迷州,Zhou,215,103.23381042,23.714904785,1614,8,3,5,0,8,1727,1802
8436,Lufeng,陸豐,Xian,21,115.64108276,22.948467255,318,8,3,5,0,8,1754,1817
7644,Xianju,仙居,Xian,21,120.73345947,28.852207184,40676,8,2,6,0,8,1658,1800
7428,Fengtai,鳳台,Xian,21,112.8391571,35.504318237,121891,8,2,6,0,8,1814,1819
7581,Qinghe,清河,Xian,21,119.01668549,33.588356018,763,8,1,7,0,8,1834,1835
8412,Yangjiang,陽江,Xian,21,111.95894623,21.84541893,327,8,1,7,0,8,1880,1880
7924,Longquan,龍泉,Xian,21,114.505661,26.327883,40917,8,1,8,0,8,1747,1751
8477,Nanxiong Zhilizhou Zhixiadifang,南雄直隸州直轄地方,Zhixiadifang,213,114.30208588,25.118843079,9542,8,0,8,0,8,1684,1684
9058,Qingyang Fu,慶陽府,Fu,62,107.87602234,36.0051651,9537,8,0,8,0,8,,
8615,Yongfu,永福,Xian,21,109.98012543,24.981725693,352,8,0,8,0,8,,
7587,Haizhou Zhilizhou Zhixiadifang,海州直隸州直轄地方,Zhixiadifang,213,119.14528656,34.570053101,9633,8,0,8,0,8,1885,1885
8470,Luoding Zhilizhou Zhixiadifang,羅定直隸州直轄地方,Zhixiadifang,213,111.57035065,22.766914368,9552,8,0,8,0,8,,
5103,Yanshi,偃師,Xian,21,112.804997,34.720623,82849,7,7,3,7,0,1418,1616
4451,Wuqiao,吳橋,Xian,21,116.503739,37.606762,88049,7,7,5,7,0,1439,1613
5368,Shouchang,壽昌,Xian,21,119.219635,29.369589,40819,7,7,3,7,0,1388,1634
4405,Dacheng,大城,Xian,21,116.621887,38.695866,88203,7,7,4,7,0,1433,1643
5887,Dazhu,大竹,Xian,21,107.2035,30.73688,122768,7,7,4,7,0,1404,1580
4582,Tianchang,天長,Xian,21,118.998154,32.690521,43266,7,7,5,7,0,1496,1637
7615,Anji,安吉,Xian,21,119.6835556,30.720935822,40154,7,7,0,0,7,1661,1863
4641,Andong,安東,Xian,21,119.261231,33.766373,42924,7,7,4,7,0,1430,1577
5845,An Xian,安縣,Xian,21,104.428528,31.649504,96136,7,7,6,7,0,1412,1574
4387,Miyun,密雲,Xian,21,116.84046173,40.371482849,100,7,7,5,7,0,1454,1559
5160,Ningxia Wei,寧夏衛,Wei,176,106.261898,38.478739,,7,7,6,6,1,1415,1715
5034,Weishi,尉氏,Xian,21,114.18077087,34.413452148,576,7,7,2,7,0,1478,1619
4737,Pingding Zhou,平定州,Zhou,215,113.62226868,37.802036285,9687,7,7,0,7,0,1385,1634
4412,Pingyu,平峪,Xian,21,115.52934,39.66521,,7,7,5,7,0,1436,1565
6084,Conghua,從化,Xian,21,113.581101,23.555426,42209,7,7,5,7,0,1507,1601
4803,Huairen,懷仁,Xian,21,113.103211,39.820141,95037,7,7,5,7,0,1439,1571
300183,Chengdu zuo huwei,成都左護衛,Wei,176,0.0,0.0,,7,7,5,7,0,1454,1619
300187,Chengdu hou wei,成都後衛,Wei,176,104.065006,30.663023,,7,7,2,7,0,1472,1604
7362,Chengde Fu,承德府,Fu,62,117.91985321,40.96579361,9510,7,7,2,0,7,1745,1886
5109,Xin'an,新安,Xian,21,112.144302,34.733059,82918,7,7,4,7,0,1385,1580
6145,Xinxing,新興,Xian,21,112.225082,22.702915,42284,7,7,0,7,0,1394,1424
4908,Dongchang Fu,東昌府,Fu,62,115.98869324,36.447738647,86002,7,7,6,7,0,1460,1586
6008,Songxi,松溪,Xian,21,118.774612,27.528404,40251,7,7,2,7,0,1385,1604
5934,Liangshan,梁山,Xian,21,107.788971,30.666655,44534,7,7,3,7,0,1487,1637
5559,Zaoyang,棗陽,Xian,21,112.756599,32.132023,45704,7,7,6,7,0,1412,1508
5085,Wu'an,武安,Xian,21,114.191864,36.697582,82232,7,7,5,7,0,1384,1637
5098,Wuzhi,武陟,Xian,21,113.36535645,35.056087494,534,7,7,4,7,0,1385,1538
300328,Guide wei,歸德衛,Wei,176,115.60745,34.38505,,7,7,2,7,0,1439,1622
6015,Sha Xian,沙縣,Xian,21,117.781792,26.39761,40317,7,7,2,7,0,1371,1464
4437,Hejian Fu,河間府,Fu,62,116.08553314,38.435699463,87998,7,7,5,7,0,1427,1571
6040,Taining,泰寧,Xian,21,117.159111,26.898485,40279,7,7,2,7,0,1415,1628
5755,Hongya,洪雅,Xian,21,103.369705,29.912813,96068,7,7,3,7,0,1484,1598
6173,Haikang,海康,Xian,21,110.087914,20.901958,42434,7,7,2,7,0,1385,1562
4516,Qinghe,清河,Xian,21,115.624107,37.073032,44850,7,7,4,7,0,1466,1622
6055,Zhangping,漳平,Xian,21,117.40403,25.289463,40325,7,7,4,7,0,1532,1634
4397,Huo Xian,漷縣,Xian,21,116.65880585,39.905921936,115402,7,7,6,7,0,1421,1472
4713,Lucheng,潞城,Xian,21,113.221146,36.335094,95338,7,7,5,7,0,1371,1634
6135,Chenghai,澄海,Xian,21,116.768043,23.463154,42157,7,7,3,7,0,1574,1643
4717,Ze Zhou,澤州,Zhou,215,112.8391571,35.504318237,94063,7,7,2,6,1,1478,1643
5107,Dengfeng,登封,Xian,21,113.02462,34.455818,82892,7,7,3,6,1,1439,1637
5116,Lushi,盧氏,Xian,21,111.040916,34.052612,83180,7,7,1,7,0,1478,1646
4850,Yucheng,禹城,Xian,21,116.651192,36.94436,45086,7,7,4,7,0,1385,1604
4853,Feicheng,肥城,Xian,21,116.766968,36.189663,85703,7,7,4,7,0,1415,1616
5295,Fushi,膚施,Xian,21,109.46991,36.591808,70361,7,7,4,7,0,1481,1640
5597,Jingmen Zhou,荊門州,Zhou,215,112.19841766,31.028730392,34312,7,7,1,7,0,1404,1640
300361,Qizhou wei,蘄州衛,Wei,176,115.34056,30.060717,,7,7,4,7,0,1457,1622
300316,Suzhou wei,蘇州衛,Wei,176,120.628355,31.305108,,7,7,4,7,0,1442,1613
6239,Rong Xian,融縣,Xian,21,109.248543,25.065443,43818,7,7,6,7,0,1385,1550
6860,Binchuan Zhou,賓川州,Zhou,215,100.61532593,25.74773407,1557,7,7,0,0,7,1771,1886
4764,Zhaocheng,趙城,Xian,21,111.675247,36.390411,95226,7,7,4,7,0,1526,1649
5551,Tongshan,通山,Xian,21,114.503822,29.597151,43454,7,7,4,7,0,1490,1583
5937,Da Zhou,達州,Zhou,215,107.5001,31.22697,96632,7,7,3,7,0,1404,1637
8889,Duyun Fu,都勻府,Fu,62,107.51876068,26.26565361,9581,7,7,2,0,7,1733,1847
4710,Zhangzi,長子,Xian,21,112.873794,36.119934,95322,7,7,5,7,0,1371,1643
5039,Yangwu,陽武,Xian,21,113.962967,35.051949,82528,7,7,4,7,0,1427,1613
6222,Lingchuan,靈川,Xian,21,110.38369,25.463203,43744,7,7,4,7,0,1371,1643
4381,Shuntian Fu,順天府,Fu,62,116.36799622,39.931430817,88188,7,7,5,7,0,1478,1628
4490,Gaoyi,高邑,Xian,21,114.611526,37.604755,88352,7,7,4,7,0,1487,1637
5391,Longquan,龍泉,Xian,21,119.12091,28.082565,40606,7,7,1,7,0,1406,1637
4342,Jingshi,京師,capital,14,116.36799622,39.931430817,88188,7,6,6,7,0,1462,1583
4413,Baoding Fu,保定府,Fu,62,115.50209045,38.855701447,87646,7,6,7,7,0,1371,1610
7941,Xinfeng,信豐,Xian,21,114.93107605,25.378398895,838,7,6,1,0,7,1724,1752
5557,Yicheng,宜城,Xian,21,112.260132,31.710701,45678,7,6,2,7,0,1385,1643
300068,Fuzhou wei,州衛,Wei,176,,,,7,6,7,7,0,1460,1583
4698,Pingyao,平遙,Xian,21,112.177597,37.20726,95174,7,6,5,7,0,1487,1556
7353,Yanqing Zhou,延慶州,Zhou,215,115.96835327,40.459693909,78,7,6,1,0,7,1709,1822
7816,Wuping,武平,Xian,21,116.09059906,25.09148407,40295,7,6,1,0,7,1700,1856
5331,Zhejiang Buzhengsi,浙江布政司,Buzhengsi,13,,,,7,6,5,7,0,1433,1628
5554,Hanchuan,漢川,Xian,21,113.828697,30.648508,43472,7,6,5,7,0,1424,1622
8751,Shiquan,石泉,Xian,21,104.322533,31.869722,1310,7,6,1,0,7,1862,1904
5581,Luotian,羅田,Xian,21,115.390396,30.790346,43527,7,6,4,7,0,1514,1616
7421,Xiangyuan,襄垣,Xian,21,113.04076385,36.53458786,1139,7,6,1,0,7,1661,1778
8735,Qiongzhou Zhilizhou,邛州直隸州,Zhilizhou,212,103.45682526,30.416589737,9711,7,6,1,0,7,1714,1903
7425,Zhangzi,長子,Xian,21,112.87400055,36.119998932,1134,7,6,1,0,7,1646,1894
7709,Huoshan,霍山,Xian,21,116.32011414,31.407783508,1713,7,6,1,0,7,1769,1894
7946,Shangyou,上猶,Xian,21,114.53174591,25.796443939,836,7,5,2,0,7,1730,1838
8424,Xinyi,信宜,Xian,21,110.87320709,22.208301544,307,7,5,2,0,7,1754,1883
8131,Neihuang,內黃,Xian,21,114.89737701,35.953903198,536,7,5,2,0,7,1676,1766
8011,Jiaxiang,嘉祥,Xian,21,116.34297943,35.400688171,1059,7,5,2,1,6,1619,1792
7805,Jiangle,將樂,Xian,21,117.45501709,26.720821381,40313,7,5,2,0,7,1670,1796
7947,Chongyi,崇義,Xian,21,114.30186462,25.693590164,840,7,5,2,0,7,1727,1836
6881,Pingluo,平羅,Xian,21,106.54293823,38.906406403,267,7,5,2,0,7,1817,1874
7325,Guangzong,廣宗,Xian,21,115.14605713,37.068099976,90,7,5,2,0,7,1682,1856
7954,Xincheng,新城,Xian,21,117.94423676,36.950580597,1036,7,5,2,0,7,1622,1622
8176,Xincai,新蔡,Xian,21,114.9739151,32.751262665,618,7,5,2,1,6,1634,1876
7609,Yuqian,於潛,Qian,129,119.39478302,30.192014694,40100,7,5,2,0,7,1649,1890
20642,Quyang,曲陽,Xian,21,114.690201,38.621449,5,7,5,2,0,7,1682,1823
5055,Zhecheng,柘城,Xian,21,115.296463,34.076611,82172,7,5,3,7,0,1397,1648
6219,Guilin Fu,桂林府,Fu,62,110.28626251,25.280059814,35439,7,5,6,7,0,1472,1517
7661,Tonglu,桐廬,Xian,21,119.66493988,29.802457809,40815,7,5,3,0,7,1703,1876
8173,Zhengyang,正陽,Xian,21,114.38121033,32.609119415,614,7,5,3,0,7,1778,1868
8212,Mianyang Zhou,沔州,Zhou,215,113.23660278,30.189540863,660,7,5,2,0,7,1658,1670
8024,Pu Zhou,濮州,Zhou,215,115.39218903,35.736183167,1047,7,5,2,0,7,1655,1733
8681,Guan Xian,灌縣,Xian,21,103.62142181,31.01439476,1191,7,5,2,0,7,1835,1894
7784,Fu'an,福安,Xian,21,119.64677429,27.088657379,40201,7,5,2,0,7,1664,1876
5560,Gucheng,穀城,Xian,21,111.645805,32.26936,45728,7,5,3,7,0,1404,1628
300001,Chaling,茶陵,Xian,21,113.5521698,26.80197525,41773,7,5,4,7,0,1347,1595
8218,Tongshan,通山,Xian,21,114.50382233,29.597150803,1758,7,5,2,0,7,1691,1890
7321,Xingtai,邢臺,Xian,21,114.4942627,37.066356659,91,7,5,2,0,7,1733,1892
8781,Linshui,鄰水,Xian,21,106.91963196,30.335321426,1245,7,5,2,0,7,1779,1880
7715,Fuyang,阜陽,Xian,21,115.80901337,32.903057098,1702,7,5,2,0,7,1655,1903
7172,Jianchuan Zhou,劍川州,Zhou,215,99.898742676,26.530956268,1546,7,4,3,0,7,1787,1903
7327,Nanhe,南和,Xian,21,114.68730927,36.999572754,86,7,4,3,0,7,1647,1847
8438,Heping,和平,Xian,21,114.93235779,24.439733505,279,7,4,4,0,7,1742,1808
8003,Shouzhang,壽張,Xian,21,115.84976196,36.01543045,992,7,4,3,0,7,1667,1871
6809,Jianping,建平,Xian,21,119.71172333,41.901031494,122288,7,4,4,0,7,1664,1795
7102,Fu Zhou,復州,Zhou,215,121.71160126,39.733737946,1171,7,4,3,0,7,1819,1874
8688,Rong Xian,榮縣,Xian,21,104.42037201,29.463897705,1267,7,4,3,0,7,1835,1868
8699,Xingwen,興文,Xian,21,105.0863266,28.340625763,1297,7,4,3,0,7,1790,1898
8220,Tongcheng,通城,Xian,21,113.80643463,29.261196136,681,7,4,3,0,7,1685,1832
8758,Tongjiang,通江,Xian,21,107.24595642,31.925125122,1212,7,4,3,0,7,1634,1787
8442,Suixi,遂溪,Xian,21,110.25089264,21.382980347,322,7,4,3,0,7,1658,1844
8035,Guantao,館陶,Xian,21,115.4078064,36.65789032,996,7,4,4,0,7,1670,1835
8909,Renhuai,仁懷,Xian,21,106.42241669,27.813129425,468,7,3,4,0,7,1712,1836
8124,Yiyang,伊陽,Xian,21,112.45783997,34.155750275,548,7,3,4,0,7,1721,1832
7400,Xiaoyi,孝義,Xian,21,111.78299713,37.143001556,1110,7,3,4,0,7,1733,1895
6918,Dingfan Zhou,定番州,Zhou,215,106.65624237,26.138755798,492,7,3,6,0,7,1699,1832
5438,Ning Zhou,寧州,Zhou,215,114.559631,29.038708,41124,7,3,6,7,0,1390,1571
8335,Guidong,桂東,Xian,21,113.93312836,26.082670212,751,7,3,4,0,7,1729,1781
7223,Ji Zhou,薊州,Zhou,215,117.40181732,40.043865204,95,7,3,4,0,7,1658,1862
7298,Fuping,阜平,Xian,21,114.18756104,38.853050232,141,7,3,4,0,7,1819,1823
8612,Yangshuo,陽朔,Xian,21,110.48362732,24.777757645,383,7,3,4,0,7,1752,1894
8716,Ya'an,雅安,Xian,21,102.98436737,29.985555649,1256,7,3,4,0,7,1789,1889
7241,Tianjin Fu,天津府,Fu,62,117.18782043,39.13697052,9514,7,2,5,0,7,1760,1898
8414,Enping,恩平,Xian,21,112.30747223,22.191947937,312,7,2,5,0,7,1675,1901
7358,Huailai,懷來,Xian,21,115.71234894,40.346069336,77,7,2,5,0,7,1737,1853
8341,Linwu,臨武,Xian,21,112.53838348,25.281507492,743,7,2,6,0,7,1844,1844
7178,Luliang Zhou,陸涼州,Zhou,215,103.66252899,25.032264709,1571,7,2,5,1,6,1681,1814
8587,Yishan,宜山,Xian,21,108.65588379,24.490730286,374,7,1,6,0,7,1840,1840
7815,Liancheng,連城,Xian,21,116.74573517,25.708454132,40290,7,1,6,0,7,1722,1722
7616,Xiaofeng,孝豐,Xian,21,119.54862213,30.585386276,40155,7,0,7,0,7,,
8921,Guangnan Fu,廣南府,Fu,62,105.06199646,24.052822113,9762,7,0,7,0,7,1834,1834
8715,Yazhou Fu,雅州府,Fu,62,102.98436737,29.985555649,9716,7,0,7,0,7,1807,1807
4461,Jingxing,井陘,Xian,21,114.137489,38.03413,88433,6,6,4,6,0,1397,1577
4744,Dai Zhou,代州,Zhou,215,112.94904327,39.060390472,95101,6,6,3,6,0,1411,1619
4463,Yuanshi,元氏,Xian,21,114.508812,37.750031,44989,6,6,3,6,0,1371,1622
7290,Yuanshi,元氏,Xian,21,114.50881195,37.750030518,132,6,6,0,0,6,1655,1859
4500,Nanhe,南和,Xian,21,114.687309,36.999573,44899,6,6,3,6,0,1415,1604
5117,Nanyang Fu,南陽府,Fu,62,112.53546906,33.001678467,84005,6,6,2,6,0,1412,1583
6164,Wuchuan,吳川,Xian,21,110.682602,21.350586,42414,6,6,2,6,0,1385,1628
4555,He Zhou,和州,Zhou,215,118.36112213,31.714223862,33512,6,6,4,6,0,1412,1622
4504,Tangshan,唐山,Xian,21,114.698692,37.339809,44909,6,6,4,6,0,1514,1643
303433,Shangzhou,商州,Zhou,215,109.93246,33.86989,,6,6,0,6,0,1484,1631
4732,Shouyang,壽陽,Xian,21,113.1687088,37.8867836,1121,6,6,2,5,1,1484,1838
300477,TaiyuanBaoding you wei,太原右衛,Wei,176,112.56483,37.87375,,6,6,3,6,0,1526,1634
4726,Taigu,太谷,Xian,21,112.552765,37.425507,95594,6,6,4,6,0,1385,1583
5600,Yiling Zhou,夷陵州,Zhou,215,111.287117,30.704229355,105229,6,6,4,6,0,1385,1643
5748,Jiajiang,夾江,Xian,21,103.572418,29.74136,96070,6,6,6,6,0,1439,1547
303348,Anju,安居,Xian,21,105.4603,30.3425,,6,6,4,6,0,1538,1613
4667,Susong,宿松,Xian,21,116.114197,30.151213,43381,6,6,2,6,0,1514,1640
6910,Pingyuan Zhou,平遠州,Zhou,215,105.76309204,26.660493851,484,6,6,1,0,6,1715,1892
4783,Pinglu,平陸,Xian,21,111.113324,34.802203,95282,6,6,2,6,0,1511,1631
4512,Guangping,廣平,Xian,21,114.936844,36.480518000000004,87922,6,6,5,6,0,1442,1577
4552,Guangde Zhou,廣德州,Zhou,215,119.4201889,30.894685745,32464,6,6,0,6,0,1415,1631
5461,De'an,德安,Xian,21,115.745026,29.330564,41150,6,6,2,5,1,1415,1604
300351,Huaiqing wei,懷慶衛,Wei,176,114.063884,35.401783,,6,6,4,6,0,1580,1616
4944,Rizhao,日照,Xian,21,119.54641,35.393181,85651,6,6,3,6,0,1464,1631
4668,Wangjiang,望江,Xian,21,116.674332,30.123537,43020,6,6,4,6,0,1415,1517
5389,Songyang,松陽,Xian,21,119.485344,28.450748,40615,6,6,4,6,0,1385,1550
4702,Yushe,榆社,Xian,21,112.963661,37.070942,95312,6,6,4,6,0,1460,1637
4538,Leting,樂亭,Xian,21,118.918282,39.424881,88311,6,6,3,6,0,1385,1607
6294,Heng Zhou,橫州,Zhou,215,109.26703644,22.692960739,35420,6,6,3,6,0,1406,1472
4485,Wuqiang,武強,Xian,21,115.85923,37.994431,44888,6,6,4,6,0,1464,1637
5376,Wuyi,武義,Xian,21,119.802269,28.895449,40730,6,6,1,6,0,1385,1481
6019,Yong'an,永安,Xian,21,117.361435,25.965034,40319,6,6,3,6,0,1493,1628
