candidate_id,harvest_date,source,search_terms,category,publish_date,issuer_name,announcement_title,announcement_type,instrument_type,source_url,is_issuance_packet,is_noise,noise_reason,lgfv_name_signal,candidate_priority,already_human_validated,already_in_master_pool,llm_label_status,llm_label,llm_confidence,needs_source_packet,notes
sch_20260630_0016,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-25,北京控股集团有限公司,北京控股集团有限公司2026年度第五期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814144.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0017,2026-06-30,Shanghai Clearing House,建设;发展,mtn,2026-06-25,浙江安吉国控建设发展集团有限公司,浙江安吉国控建设发展集团有限公司2026年度第一期中期票据发行材料,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814107.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0018,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-25,淮河能源控股集团有限责任公司,淮河能源控股集团有限责任公司2026年度第七期中期票据发行披露文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814124.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0019,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-25,江苏腾海投资控股集团有限公司,江苏腾海投资控股集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814115.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0020,2026-06-30,Shanghai Clearing House,交通,mtn,2026-06-25,益阳市交通投资运营集团有限公司,益阳市交通投资运营集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814142.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0021,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-25,泰兴市中兴国有资产经营投资集团有限公司,泰兴市中兴国有资产经营投资集团有限公司2026年度第八期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814108.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0022,2026-06-30,Shanghai Clearing House,发展,mtn,2026-06-25,无锡市国联发展(集团)有限公司,无锡市国联发展(集团)有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260625_1814098.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0023,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-24,甘肃能源化工投资集团有限公司,甘肃能源化工投资集团有限公司2026年度第一期中期票据(可持续挂钩/碳资产)发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813342.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0024,2026-06-30,Shanghai Clearing House,城市;发展,mtn,2026-06-24,长沙天心城市发展集团有限公司,长沙天心城市发展集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813355.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0025,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-24,知识城(广州)投资集团有限公司,知识城(广州)投资集团有限公司2026年度第六期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813306.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0026,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-24,广西投资集团金融控股有限公司,广西投资集团金融控股有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813326.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0027,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-24,建安投资控股集团有限公司,建安投资控股集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813338.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0028,2026-06-30,Shanghai Clearing House,发展,mtn,2026-06-24,寿光市金旭产业发展集团有限公司,寿光市金旭产业发展集团有限公司2026年度第四期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813332.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0029,2026-06-30,Shanghai Clearing House,高新区,mtn,2026-06-23,江阴高新区投资开发有限公司,江阴高新区投资开发有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812466.html,1,0,,,low,1,1,gold_standard,nominal_exit,medium,0,Promoted to human gold-standard nominal-exit case on 2026-07-02; Jiangyin high-tech-zone case.
sch_20260630_0030,2026-06-30,Shanghai Clearing House,建设,mtn,2026-06-23,山西路桥建设集团有限公司,山西路桥建设集团有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812490.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0031,2026-06-30,Shanghai Clearing House,发展,mtn,2026-06-23,温州市工业与能源发展集团有限公司,温州市工业与能源发展集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812467.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0032,2026-06-30,Shanghai Clearing House,城建;发展;控股集团,mtn,2026-06-23,亳州城建发展控股集团有限公司,亳州城建发展控股集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812498.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0033,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-23,绍兴滨海新区控股集团有限公司,绍兴滨海新区控股集团有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812458.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0034,2026-06-30,Shanghai Clearing House,交通;控股集团,mtn,2026-06-23,陕西交通控股集团有限公司,陕西交通控股集团有限公司2026年度第七期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812518.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0035,2026-06-30,Shanghai Clearing House,园区;建设,mtn,2026-06-23,嘉善县高新科技园区建设投资有限公司,嘉善县高新科技园区建设投资有限公司2026年度第四期中期票据发行材料,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812460.html,1,0,,,low,1,1,gold_standard,nominal_exit,medium,0,Promoted to human gold-standard nominal-exit case on 2026-07-02; Zhejiang/Jiashan development-zone case.
sch_20260630_0036,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-23,河南创新投资集团有限公司,河南创新投资集团有限公司2026年度第一期科技创新债券发行材料,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812469.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0037,2026-06-30,Shanghai Clearing House,开发区,mtn,2026-06-23,徐州经济技术开发区国有资产经营有限责任公司,徐州经济技术开发区国有资产经营有限责任公司2026年度第三期中期票据发行材料,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812485.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0038,2026-06-30,Shanghai Clearing House,开发区,mtn,2026-06-23,徐州经济技术开发区国有资产经营有限责任公司,徐州经济技术开发区国有资产经营有限责任公司2026年度第四期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812482.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0039,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-23,陕西有色金属控股集团有限责任公司,陕西有色金属控股集团有限责任公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812508.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0040,2026-06-30,Shanghai Clearing House,发展,mtn,2026-06-22,临沂投资发展集团有限公司,关于临沂投资发展集团有限公司2026年度第二期中期票据的发行文件材料补充说明及补充文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811728.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0041,2026-06-30,Shanghai Clearing House,城市;发展,mtn,2026-06-22,西宁城市发展有限公司,西宁城市发展有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811638.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0042,2026-06-30,Shanghai Clearing House,城投;发展,mtn,2026-06-22,嘉兴科技城投资发展集团有限公司,嘉兴科技城投资发展集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811575.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0043,2026-06-30,Shanghai Clearing House,控股集团,mtn,2026-06-22,厦门港务控股集团有限公司,厦门港务控股集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811641.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0044,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-22,丹阳投资集团有限公司,丹阳投资集团有限公司2026年度第七期中期票据发行材料,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811650.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0045,2026-06-30,Shanghai Clearing House,开发区,mtn,2026-06-22,徐州经济技术开发区国有资产经营有限责任公司,徐州经济技术开发区国有资产经营有限责任公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811642.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0046,2026-06-30,Shanghai Clearing House,交通;控股集团,mtn,2026-06-22,徐州市交通控股集团有限公司,徐州市交通控股集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811572.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0047,2026-06-30,Shanghai Clearing House,建设;城市;发展,mtn,2026-06-22,溧阳市城市建设发展集团有限公司,溧阳市城市建设发展集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811571.html,1,0,,,low,1,1,gold_standard,nominal_exit,medium,0,Promoted to human gold-standard nominal-exit case on 2026-07-02; Liyang city-construction case.
sch_20260630_0048,2026-06-30,Shanghai Clearing House,交通,mtn,2026-06-22,常州市交通产业集团有限公司,常州市交通产业集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811573.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0049,2026-06-30,Shanghai Clearing House,建设;城市,mtn,2026-06-22,盐城市城南新区开发建设投资有限公司,盐城市城南新区开发建设投资有限公司2026年度第二期中期票据发行披露文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260622_1811617.html,1,0,,开发建设投资,high,0,0,pending,,,1,
sch_20260630_0050,2026-06-30,Shanghai Clearing House,交通;发展,mtn,2026-06-18,泉州交通发展集团有限责任公司,泉州交通发展集团有限责任公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809642.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0051,2026-06-30,Shanghai Clearing House,城发;发展,mtn,2026-06-18,北京未来科学城发展集团有限公司,北京未来科学城发展集团有限公司2026年度第四期中期票据(项目收益)发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809645.html,1,0,,,low,1,1,gold_standard,nominal_exit,medium,0,Promoted to human gold-standard nominal-exit case on 2026-07-02; Beijing Future Science City case.
sch_20260630_0052,2026-06-30,Shanghai Clearing House,交通;建设,mtn,2026-06-18,南京市交通建设投资控股(集团)有限责任公司,南京市交通建设投资控股(集团)有限责任公司2026年度第五期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809676.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0053,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-18,知识城(广州)投资集团有限公司,知识城(广州)投资集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809646.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0054,2026-06-30,Shanghai Clearing House,投资集团,mtn,2026-06-18,黄石市东楚投资集团有限公司,黄石市东楚投资集团有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809641.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0055,2026-06-30,Shanghai Clearing House,发展;投资集团,mtn,2026-06-18,上饶创新发展产业投资集团有限公司,上饶创新发展产业投资集团有限公司2026年度第二期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809650.html,1,0,,产业投资,medium,0,0,pending,,,1,
sch_20260630_0056,2026-06-30,Shanghai Clearing House,城建,mtn,2026-06-18,新疆城建(集团)股份有限公司,新疆城建(集团)股份有限公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809656.html,1,0,,,low,1,1,gold_standard,nominal_exit,medium,0,Promoted to human gold-standard nominal-exit case on 2026-07-02; Xinjiang/Urumqi city-construction case.
sch_20260630_0057,2026-06-30,Shanghai Clearing House,建设;发展,mtn,2026-06-18,常州天宁建设发展集团有限公司,常州天宁建设发展集团有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809643.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0058,2026-06-30,Shanghai Clearing House,园区;建设,mtn,2026-06-18,嘉善县高新科技园区建设投资有限公司,嘉善县高新科技园区建设投资有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809637.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0059,2026-06-30,Shanghai Clearing House,高新区;控股集团,mtn,2026-06-18,无锡市高新区创业投资控股集团有限公司,无锡市高新区创业投资控股集团有限公司2026年度第二期科技创新债券发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809664.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0060,2026-06-30,Shanghai Clearing House,开发区,mtn,2026-06-18,徐州经济技术开发区国有资产经营有限责任公司,徐州经济技术开发区国有资产经营有限责任公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260618_1809657.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0061,2026-06-30,Shanghai Clearing House,建设,mtn,2026-06-17,中煤矿山建设集团有限责任公司,中煤矿山建设集团有限责任公司2026年度第一期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808746.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0062,2026-06-30,Shanghai Clearing House,交通;控股集团,mtn,2026-06-17,山西交通控股集团有限公司,山西交通控股集团有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808631.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0063,2026-06-30,Shanghai Clearing House,交通,mtn,2026-06-17,苏州市轨道交通集团有限公司,苏州市轨道交通集团有限公司2026年度第二期绿色中期票据(碳中和债)发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808635.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0064,2026-06-30,Shanghai Clearing House,建设;城市;投资集团,mtn,2026-06-17,宿州市城市建设投资集团(控股)有限公司,宿州市城市建设投资集团(控股)有限公司2026年度第三期中期票据发行披露文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808730.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0065,2026-06-30,Shanghai Clearing House,建设;投资集团,mtn,2026-06-17,广东省铁路建设投资集团有限公司,广东省铁路建设投资集团有限公司2026年度第三期中期票据发行文件,issuance_packet,mtn,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808649.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0066,2026-06-30,Shanghai Clearing House,交通,scp,2026-06-30,温州市交通运输集团有限公司,温州市交通运输集团有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817137.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0067,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-30,无锡市国联发展(集团)有限公司,无锡市国联发展(集团)有限公司2026年度第十期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817140.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0068,2026-06-30,Shanghai Clearing House,发展;控股集团,scp,2026-06-30,嘉兴市嘉秀发展投资控股集团有限公司,嘉兴市嘉秀发展投资控股集团有限公司2026年度第三期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817141.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0069,2026-06-30,Shanghai Clearing House,建设;发展,scp,2026-06-30,常州滨湖建设发展集团有限公司,常州滨湖建设发展集团有限公司2026年度第十四期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817246.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0070,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-30,珠海港控股集团有限公司,珠海港控股集团有限公司2026年度第六期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260630_1817336.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0071,2026-06-30,Shanghai Clearing House,城发,scp,2026-06-29,宜昌城发实业投资有限公司,宜昌城发实业投资有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260629_1816544.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0072,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-26,陕西建工控股集团有限公司,陕西建工控股集团有限公司2026年度第二期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260626_1815100.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0073,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-26,如东县东泰社会发展投资有限责任公司,如东县东泰社会发展投资有限责任公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260626_1815017.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0074,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-25,南通产业控股集团有限公司,南通产业控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260625_1814105.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0075,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-25,南京江宁科学园发展集团有限公司,南京江宁科学园发展集团有限公司2026年度第十三期超短期融资券发行文件(更新),issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260625_1814097.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0076,2026-06-30,Shanghai Clearing House,发展;控股集团,scp,2026-06-24,嘉兴市嘉秀发展投资控股集团有限公司,嘉兴市嘉秀发展投资控股集团有限公司2026年度第二期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813347.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0077,2026-06-30,Shanghai Clearing House,建设;城市,scp,2026-06-24,苏州市相城城市建设投资(集团)有限公司,苏州市相城城市建设投资(集团)有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813321.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0078,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-24,义乌中国小商品城控股集团有限公司,义乌中国小商品城控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813346.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0079,2026-06-30,Shanghai Clearing House,建设;发展,scp,2026-06-24,常州滨湖建设发展集团有限公司,常州滨湖建设发展集团有限公司2026年度第十三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260624_1813341.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0080,2026-06-30,Shanghai Clearing House,城市;发展,scp,2026-06-23,张家港市城市投资发展集团有限公司,张家港市城市投资发展集团有限公司2026年度第二期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812455.html,1,0,,城市投资,high,0,0,pending,,,1,
sch_20260630_0081,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-23,振石控股集团有限公司,振石控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812495.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0082,2026-06-30,Shanghai Clearing House,产投,scp,2026-06-23,乐山国有资产投资运营(集团)有限公司,乐山国有资产投资运营(集团)有限公司2026年度第二期超短期融资券发行披露文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812503.html,1,0,,资产投资,medium,0,0,pending,,,1,
sch_20260630_0083,2026-06-30,Shanghai Clearing House,交通;投资集团,scp,2026-06-23,浙江省交通投资集团有限公司,浙江省交通投资集团有限公司2026年度第十期超短期融资券发行披露文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812507.html,1,0,,交通投资,medium,0,0,boundary_reviewed,,,1,Province-level transportation SOE with infrastructure-finance and no-hidden-debt evidence; excluded from city-platform LGFV exit gold labels.
sch_20260630_0084,2026-06-30,Shanghai Clearing House,投资集团,scp,2026-06-23,爱尔医疗投资集团有限公司,爱尔医疗投资集团有限公司2026年度第一期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812457.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0085,2026-06-30,Shanghai Clearing House,建设;城市,scp,2026-06-23,天津津南城市建设投资有限公司,天津津南城市建设投资有限公司2026年度第六期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812483.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0086,2026-06-30,Shanghai Clearing House,交通;建设,scp,2026-06-23,中国交通建设股份有限公司,中国交通建设股份有限公司2026年度第六期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812475.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0087,2026-06-30,Shanghai Clearing House,交通;投资集团,scp,2026-06-23,江西省交通投资集团有限责任公司,江西省交通投资集团有限责任公司2026年度第五期超短期融资券(浮息债券)发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812517.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0088,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-23,新疆水利发展投资(集团)有限公司,新疆水利发展投资(集团)有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260623_1812484.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0089,2026-06-30,Shanghai Clearing House,建设;城市,scp,2026-06-22,南通城市建设集团有限公司,南通城市建设集团有限公司2026年度第四期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811695.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0090,2026-06-30,Shanghai Clearing House,建设;城市,scp,2026-06-22,六安城市建设投资有限公司,六安城市建设投资有限公司2026年度第三期超短期融资券发行披露文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811629.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0091,2026-06-30,Shanghai Clearing House,发展;控股集团,scp,2026-06-22,嘉兴市嘉秀发展投资控股集团有限公司,嘉兴市嘉秀发展投资控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811563.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0092,2026-06-30,Shanghai Clearing House,交通;建设,scp,2026-06-22,中国交通建设股份有限公司,中国交通建设股份有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811648.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0093,2026-06-30,Shanghai Clearing House,交通;投资集团,scp,2026-06-22,浙江省交通投资集团有限公司,浙江省交通投资集团有限公司2026年度第九期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811578.html,1,0,,交通投资,medium,0,0,boundary_reviewed,,,1,Repeated disclosure for same province-level transportation SOE as sch_20260630_0083; outside current city-platform LGFV exit sampling frame.
sch_20260630_0094,2026-06-30,Shanghai Clearing House,建设,scp,2026-06-22,重庆市江津区珞璜开发建设有限公司,重庆市江津区珞璜开发建设有限公司2026年度第二期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811579.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0095,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-22,温州市工业与能源发展集团有限公司,温州市工业与能源发展集团有限公司2026年度第二期超短期融资券发行披露文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811622.html,1,0,,,low,0,0,pending,,,1,
