c_addr_id,addr_name,addr_name_chn,CHGIS_PT_ID,x_coord,y_coord,GID_2,province_name,province_name_chn,prefecture_name,prefecture_name_chn,prefecture_type,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons
6287,Guiping,桂平,44205,110.071663,23.394571,CHN.7.5_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guigang,贵港市,PrefectureCity,3,3,2,3,0
300222,Guilin you wei,桂林右衛,,110.291229,25.281529,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,3,3,1,3,0
5649,Guiyang Zhou,桂陽州,33031,112.37812042,24.779701233,CHN.6.11_1,Guangdong,廣東|广东,Qingyuan,清远市,PrefectureCity,3,3,2,3,0
4774,Ronghe,榮河,95475,110.483235,35.312033,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,3,3,2,3,0
4868,Leling,樂陵,85557,117.21653,37.737892,CHN.23.2_1,Shandong,山東|山东,Dezhou,德州市,PrefectureCity,3,3,0,3,0
7651,Wuyi,武義,40730,119.80226898,28.895448685,CHN.31.4_1,Zhejiang,浙江,Jinhua,金华市,PrefectureCity,3,3,1,1,2
5045,Guide Zhou,歸德州,,115.60745,34.38505,CHN.12.12_1,Henan,河南,Shangqiu,商丘市,Prefecture,3,3,0,3,0
300359,Yongzhou wei,永州衛,,111.612387,26.218205,CHN.14.11_1,Hunan,湖南,Yongzhou,永州市|永州市,PrefectureCity,3,3,3,3,0
4531,Yongping Fu,永平府,88304,118.86195374,39.877319336,CHN.10.7_1,Hebei,河北,Qinhuangdao,秦皇岛市,PrefectureCity,3,3,3,3,0
5077,Sishui,汜水,82450,113.213858,34.848579,CHN.12.16_1,Henan,河南,Zhengzhou,郑州市,PrefectureCity,3,3,2,3,0
5876,Jiangyou,江油,96003,104.776527,31.882812,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,3,3,2,3,0
4696,Fen Zhou,汾州,94028,111.77902985,37.263401031,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,3,3,2,3,0
303443,Fenzhou fu,汾州府,,111.77903,37.2634,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,3,3,1,3,0
5663,Yuan Zhou,沅州,42082,109.68408203,27.447301865,CHN.14.5_1,Hunan,湖南,Huaihua,怀化市|懷化市,PrefectureCity,3,3,1,3,0
5657,Yuanjiang,沅江,41924,112.379974,28.837835,CHN.14.10_1,Hunan,湖南,Yiyang,益阳市|益陽市,PrefectureCity,3,3,0,3,0
5992,Quanzhou Fu,泉州府,32094,118.58990479,24.909641266,CHN.4.6_1,Fujian,福建,Quanzhou,泉州市,PrefectureCity,3,3,2,3,0
300396,Quanzhou wei,泉州衛,,118.602237,24.889639,CHN.4.6_1,Fujian,福建,Quanzhou,泉州市,PrefectureCity,3,3,1,3,0
4881,Sishui,泗水,45308,117.270161,35.6597,CHN.23.6_1,Shandong,山東|山东,Jining,济宁市,PrefectureCity,3,3,1,3,0
6104,Haifeng,海豐,42180,115.334808,22.975712,CHN.6.13_1,Guangdong,廣東|广东,Shanwei,汕尾市,PrefectureCity,3,3,3,3,0
5255,Jing Zhou,涇州,9539,107.3634,35.32881,CHN.5.10_1,Gansu,甘肅|甘肃,Pingliang,平凉市,PrefectureCity,3,3,2,3,0
300312,Huai'an wei,淮安衛,,119.144138,33.507852,CHN.15.2_1,Jiangsu,江蘇|江苏,Huai'an,淮安市,PrefectureCity,3,3,3,3,0
7649,Tangxi,湯溪,40713,119.39997864,29.048875809,CHN.31.4_1,Zhejiang,浙江,Jinhua,金华市,PrefectureCity,3,3,0,0,3
5100,Wen Xian,溫縣,82522,113.075463,34.938118,CHN.12.3_1,Henan,河南,Jiaozuo,焦作市,PrefectureCity,3,3,1,3,0
4709,Lu Zhou,潞州,94067,113.10349274,36.183540344,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,3,3,2,3,0
4871,Bin Zhou,濱州,1008,117.96530914,37.47833252,CHN.23.1_1,Shandong,山東|山东,Binzhou,滨州,Prefecture,3,3,2,3,0
4979,Shenyang Wei,瀋陽衛,,123.4496,41.796033,CHN.18.12_1,Liaoning,遼寧|辽宁,Shenyang,沈阳市,PrefectureCity,3,3,1,2,1
4459,Zhending Fu,真定府,88396,114.56363678,38.140110016,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,3,3,1,3,0
5513,Shicheng,石城,40860,116.338944,26.328182,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,3,3,0,3,0
4426,Qi Zhou,祁州,87724,115.31508636,38.412338257,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,3,3,3,3,0
5988,Funing Zhou,福寧州,32110,119.99039459,26.883462906,CHN.4.4_1,Fujian,福建,Ningde,宁德市,PrefectureCity,3,3,0,3,0
5977,Fuzhou Fu,福州府,32116,119.32157898,26.073953629,CHN.4.1_1,Fujian,福建,Fuzhou,福州市,PrefectureCity,3,3,2,3,0
4587,Ying Zhou,穎州,33457,115.809,32.90306,CHN.1.7_1,Anhui,安徽|安徽,Fuyang,阜阳市,PrefectureCity,3,3,3,3,0
8255,Zhuxi,竹谿,45951,109.70951843,32.333389282,CHN.13.9_1,Hubei,湖北,Shiyan,十堰市,PrefectureCity,3,3,0,0,3
5897,Junlian,筠連,1296,104.51339722,28.163547516,CHN.26.20_1,Sichuan,四川,Yibin,宜宾市,PrefectureCity,3,3,0,3,0
4788,Jiang Xian,絳縣,95240,111.561325,35.489243,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,3,3,2,3,0
5907,Qijiang,綦江,1278,106.63931274,29.025259018,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,3,2,3,0
4746,Fanshi,繁畤,95109,113.285355,39.176876,CHN.25.9_1,Shanxi,山西,Xinzhou,忻州市,PrefectureCity,3,3,0,3,0
300260,Lin'an wei,臨安衛,,102.823329,23.615228,CHN.30.6_1,Yunnan,雲南|云南,HongheHaniandYi,红河哈尼族彝族自治州,AutonomousPrefecture,3,3,1,3,0
4733,Lin Xian,臨縣,95160,110.983116,37.952896,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,3,3,1,3,0
5549,Xingguo Zhou,興國州,43451,115.20962524,29.830129623,CHN.13.4_1,Hubei,湖北,Huangshi,黄石市,PrefectureCity,3,3,0,2,1
4751,Xing Xian,興縣,95620,111.123749,38.472668,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,3,3,1,3,0
6095,Yingde,英德,42263,113.402077,24.172937,CHN.6.11_1,Guangdong,廣東|广东,Qingyuan,清远市,PrefectureCity,3,3,2,3,0
5252,Huating,華亭,70190,106.651955,35.218842,CHN.5.10_1,Gansu,甘肅|甘肃,Pingliang,平凉市,PrefectureCity,3,3,0,3,0
4874,Putai,蒲臺,1013,118.02375031,37.36812973,CHN.23.1_1,Shandong,山東|山东,Binzhou,滨州,Prefecture,3,3,1,3,0
5880,Peng Zhou,蓬州,1207,106.36734009,31.038309097,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,3,3,1,3,0
4564,Xiao Xian,蕭縣,42787,116.923967,34.205476,CHN.1.14_1,Anhui,安徽|安徽,Suzhou,宿州市,PrefectureCity,3,3,1,3,0
4574,Hong Xian,虹縣,43239,117.878876,33.478375,CHN.1.14_1,Anhui,安徽|安徽,Suzhou,宿州市,PrefectureCity,3,3,2,3,0
300369,Hengzhou wei,衡州衛,,112.6055,26.9007,CHN.14.4_1,Hunan,湖南,Hengyang,衡阳市|衡陽市,PrefectureCity,3,3,3,3,0
5236,Baocheng,褒城,70998,106.938587,33.189389,CHN.22.3_1,Shaanxi,陝西|陕西,Hanzhong,汉中市,PrefectureCity,3,3,1,3,0
300134,Xi'an you huwei,西安右護衛,,108.94421,34.26661,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,3,3,1,3,0
8939,Xi'an Fu,西安府,9659,108.94420624,34.266605377,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,3,3,1,0,3
5325,Xining Wei,西寧衛,70574,101.78394,36.60886,CHN.21.8_1,Qinghai,青海,Xining,西宁市,PrefectureCity,3,3,2,3,0
8544,Xilong Zhou,西隆州,363,105.33132935,24.781129837,CHN.7.1_1,Guangxi,廣西壯族自治區|广西壮族自治区,Baise,百色市,PrefectureCity,3,3,0,0,3
4410,Fengrun,豐潤,88318,118.134895,39.827602,CHN.10.9_1,Hebei,河北,Tangshan,唐山市,PrefectureCity,3,3,2,3,0
8822,Zizhou Zhilizhou,資州直隸州,9718,104.84835815,29.784748077,CHN.26.14_1,Sichuan,四川,Neijiang]],内江市,PrefectureCity,3,3,1,0,3
5661,Chenxi,辰溪,41807,110.182648,28.018482,CHN.14.5_1,Hunan,湖南,Huaihua,怀化市|懷化市,PrefectureCity,3,3,0,3,0
8373,Chenxi,辰溪,698,110.18264771,28.018482208,CHN.14.5_1,Hunan,湖南,Huaihua,怀化市|懷化市,PrefectureCity,3,3,0,0,3
5872,Tongjiang,通江,44614,107.245957,31.925125,CHN.26.1_1,Sichuan,四川,Bazhong,巴中市,PrefectureCity,3,3,1,3,0
6085,Lian Zhou,連州,34048,112.378121,24.779701,CHN.6.11_1,Guangdong,廣東|广东,Qingyuan,清远市,PrefectureCity,3,3,1,3,0
8473,Lianzhou Zhilizhou,連州直隸州,33030,112.07833099,24.77000618,CHN.6.11_1,Guangdong,廣東|广东,Qingyuan,清远市,PrefectureCity,3,3,0,0,3
8171,Suiping,遂平,597,113.98911285,33.147838593,CHN.12.18_1,Henan,河南,Zhumadian,驻马店市,PrefectureCity,3,3,0,1,2
5829,Pi Xian,郫縣,44398,103.888771,30.807074,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,3,3,1,3,0
6421,Dengchuan Zhou,鄧川州,80079,100.04160309,25.991230011,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,3,3,1,3,0
8810,Youyang Zhilizhou,酉陽直隸州,9724,108.76599884,28.841646194,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,3,0,0,3
5243,Jin Zhou,金州,115459,109.017,32.70456,CHN.22.1_1,Shaanxi,陝西|陕西,Ankang,安康市,PrefectureCity,3,3,3,3,0
8901,Tongren Fu,銅仁府,9577,109.19268799,27.722476959,CHN.8.8_1,Guizhou,貴州|贵州,Tongren,铜仁地区,Prefecture,3,3,0,0,3
5028,Kaifeng Fu,開封府,44323,114.34333,34.785477,CHN.12.5_1,Henan,河南,Kaifeng,开封市,PrefectureCity,3,3,3,3,0
5761,Ya Zhou,雅州,96635,102.98436737,29.985559464,CHN.26.19_1,Sichuan,四川,Ya'an,雅安市,PrefectureCity,3,3,2,3,0
6420,Yunnan,雲南,45378,100.558983,25.479092,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,3,3,3,3,0
5393,Yunhe,雲和,40622,119.563759,28.112402,CHN.31.5_1,Zhejiang,浙江,Lishui,丽水市,PrefectureCity,3,3,2,3,0
5927,Yunyang,雲陽,44513,108.891495,30.966854,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,3,2,3,0
5257,Lingtai,靈臺,251,107.61630249,35.071903229,CHN.5.10_1,Gansu,甘肅|甘肃,Pingliang,平凉市,PrefectureCity,3,3,3,3,0
4392,Xianghe,香河,88199,116.995972,39.765232,CHN.10.6_1,Hebei,河北,Langfang,廊坊市,PrefectureCity,3,3,0,3,0
7360,Longmen,龍門,71,115.57267761,40.779193878,CHN.10.11_1,Hebei,河北,Zhangjiakou,张家口市,PrefectureCity,3,3,0,0,3
5516,Nankang,南康,40872,114.745163,25.658571,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,3,2,3,3,0
5911,He Zhou,合州,1244,106.25955963,30.00394249,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,2,3,3,0
8988,Wubao,吳堡,1725,110.7210083,37.493896484,CHN.22.10_1,Shaanxi,陝西|陕西,Yulin,榆林市,PrefectureCity,3,2,1,0,3
4517,Daming Fu,大名府,87777,115.2183609,36.309688568,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,3,2,3,3,0
7342,Daming Fu,大名府,9507,115.14649963,36.275527954,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,3,2,1,0,3
8791,Dazu,大足,1272,105.71048737,29.711467743,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,2,1,0,3
7641,Taiping,太平,40662,121.35360718,28.36390686,CHN.31.9_1,Zhejiang,浙江,Taizhou,台州市,PrefectureCity,3,2,1,0,3
8478,Shixing,始興,278,114.0631485,24.945762634,CHN.6.14_1,Guangdong,廣東|广东,Shaoguan,韶关市,PrefectureCity,3,2,1,0,3
8511,Xuanhua,宣化,451,108.31207275,22.806144714,CHN.7.11_1,Guangxi,廣西壯族自治區|广西壮族自治区,Nanning,南宁市,PrefectureCity,3,2,1,0,3
4446,Ningjin,寧津,88036,116.792801,37.649857,CHN.23.2_1,Shandong,山東|山东,Dezhou,德州市,PrefectureCity,3,2,3,3,0
8961,Shanyang,山陽,968,109.87898254,33.533927917,CHN.22.4_1,Shaanxi,陝西|陕西,Shangluo,商洛市,PrefectureCity,3,2,1,0,3
4738,Pingding Zhou,平定州,9687,113.62226868,37.802036285,CHN.25.10_1,Shanxi,山西,Yangquan,阳泉市,PrefectureCity,3,2,3,3,0
5316,Fugu,府谷,910,111.0746,39.03214,CHN.22.10_1,Shaanxi,陝西|陕西,Yulin,榆林市,PrefectureCity,3,2,2,3,0
4972,Guangning Wei,廣寧衛,79303,121.7866,41.59517,CHN.18.9_1,Liaoning,遼寧|辽宁,Jinzhou,锦州市,PrefectureCity,3,2,2,2,1
6175,Xuwen,徐聞,42430,110.217976,20.282872,CHN.6.18_1,Guangdong,廣東|广东,Zhanjiang,湛江市,PrefectureCity,3,2,2,3,0
7216,Fangshan,房山,108,115.98471832,39.710479736,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,3,2,1,0,3
8257,Fang Xian,房縣,627,110.72714996,32.058971405,CHN.13.9_1,Hubei,湖北,Shiyan,十堰市,PrefectureCity,3,2,1,0,3
6571,Pu'an Wei,普安衛,99484,104.64989,25.79314,CHN.8.4_1,Guizhou,貴州|贵州,Liupanshui,六盘水市,PrefectureCity,3,2,1,3,0
4473,Quyang,曲陽,44822,114.690201,38.621449,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,3,2,3,3,0
7273,Wangdu,望都,33,115.13342285,38.705265045,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,3,2,1,0,3
8065,Rongcheng,榮成,987,122.55084229,37.363739014,CHN.23.14_1,Shandong,山東|山东,Weihai,威海市,PrefectureCity,3,2,2,0,3
5540,Wuchang Fu,武昌府,34300,114.30666351,30.573669434,CHN.13.12_1,Hubei,湖北,Wuhan,武汉市,PrefectureCity,3,2,3,3,0
7589,Shuyang,沭陽,765,118.77732086,34.134147644,CHN.15.6_1,Jiangsu,江蘇|江苏,Suqian,宿迁市,PrefectureCity,3,2,1,0,3
4632,Tai Zhou,泰州,42700,119.91123962,32.495872498,CHN.15.8_1,Jiangsu,江蘇|江苏,Taizhou,泰州市,PrefectureCity,3,2,3,2,1
7136,Taozhou Ting,洮州廳,254,103.66926575,34.67685318,CHN.5.3_1,Gansu,甘肅|甘肃,GannanTibetan,甘南藏族自治州,AutonomousPrefecture,3,2,2,0,3
300018,Haining wei,海寧衛,,120.948507,30.515496,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,3,2,2,3,0
4400,Zhuo Zhou,涿州,87303,115.96814728,39.487220764,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,3,2,2,3,0
20630,Zhangxian,漳縣,255,104.472137,34.850636,CHN.5.2_1,Gansu,甘肅|甘肃,Dingxi,定西市,PrefectureCity,3,2,2,0,3
300482,Luzhou wei,潞州衛,,113.10349,36.18354,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,3,2,3,3,0
5733,Tongchuan Zhou,潼川州,96633,105.08757019,31.094619751,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,3,2,1,2,1
5898,Gong Xian,珙縣,99495,107.42495,28.645601,CHN.8.9_1,Guizhou,貴州|贵州,Zunyi,遵义市,PrefectureCity,3,2,3,3,0
5511,Ruijin,瑞金,40859,116.024681,25.872566,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,3,2,1,3,0
7595,Suining,睢寧,757,117.94441986,33.899051666,CHN.15.10_1,Jiangsu,江蘇|江苏,Xuzhou,徐州市,PrefectureCity,3,2,1,0,3
7765,Shidai,石棣,1686,117.94508362,30.374227524,CHN.1.5_1,Anhui,安徽|安徽,Chizhou,池州市,PrefectureCity,3,2,1,0,3
4586,Ying Zhou,穎州,33457,115.809,32.90306,CHN.1.7_1,Anhui,安徽|安徽,Fuyang,阜阳市,PrefectureCity,3,2,1,3,0
5396,Shaoxing Fu,紹興府,32185,120.57826233,30.004514694,CHN.31.8_1,Zhejiang,浙江,Shaoxing,绍兴市,PrefectureCity,3,2,3,3,0
4973,Yizhou Wei,義州衛,,121.242364,41.53398,CHN.18.9_1,Liaoning,遼寧|辽宁,Jinzhou,锦州市,PrefectureCity,3,2,3,3,0
5281,Lintao Fu,臨洮府,115560,103.85794067,35.379146576,CHN.5.2_1,Gansu,甘肅|甘肃,Dingxi,定西市,PrefectureCity,3,2,3,2,1
8032,Shen Xian,莘縣,993,115.66629791,36.237743378,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,3,2,1,0,3
7592,Feng Xian,豐縣,752,116.58418274,34.703617096,CHN.15.10_1,Jiangsu,江蘇|江苏,Xuzhou,徐州市,PrefectureCity,3,2,1,0,3
6635,Guizhou Wei,貴州衛,99433,106.70911,26.58078,CHN.8.3_1,Guizhou,貴州|贵州,Guiyang,贵阳市,PrefectureCity,3,2,2,3,0
7461,Xiangning,鄉寧,1147,110.83298492,35.973175049,CHN.25.5_1,Shanxi,山西,Linfen,临汾市,PrefectureCity,3,2,1,0,3
7726,Lingbi,靈璧,1701,117.55181122,33.545761108,CHN.1.14_1,Anhui,安徽|安徽,Suzhou,宿州市,PrefectureCity,3,2,1,0,3
4616,Jingjiang,靖江,40437,120.263184,32.014404,CHN.15.8_1,Jiangsu,江蘇|江苏,Taizhou,泰州市,PrefectureCity,3,2,3,3,0
7180,Malong Zhou,馬龍州,1575,103.58020782,25.428434372,CHN.30.12_1,Yunnan,雲南|云南,Qujing,曲靖市,PrefectureCity,3,2,1,0,3
8767,Yanting,鹽亭,1203,105.37611389,31.229305267,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,3,2,1,0,3
8033,Guan Xian,冠縣,990,115.43622589,36.473129272,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,3,1,3,0,3
8426,Hua Zhou,化州,1784,110.62531281,21.654027939,CHN.6.9_1,Guangdong,廣東|广东,Maoming,茂名市,PrefectureCity,3,1,2,0,3
5514,Nan'an Fu,南安府,32552,114.36283112,25.399311066,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,3,1,2,3,0
5199,Tong Zhou,同州,111039,109.939,34.79724,CHN.22.6_1,Shaanxi,陝西|陕西,Weinan,渭南市,PrefectureCity,3,1,3,3,0
7879,Anyuan,安遠,843,115.39172363,25.138238907,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,3,1,2,0,3
7727,Su Zhou,宿州,1698,116.9713974,33.642368317,CHN.1.14_1,Anhui,安徽|安徽,Suzhou,宿州市,PrefectureCity,3,1,2,0,3
7369,Pingquan Zhou,平泉州,70,118.68012238,41.006469727,CHN.10.3_1,Hebei,河北,Chengde,承德市,PrefectureCity,3,1,2,0,3
7766,Jiande,建德,1683,117.03459167,30.124185562,CHN.1.5_1,Anhui,安徽|安徽,Chizhou,池州市,PrefectureCity,3,1,2,0,3
6866,Simao Ting,思茅廳,1621,101.21910095,22.613550186,CHN.30.11_1,Yunnan,雲南|云南,Pu'er,普洱市,PrefectureCity,3,1,2,0,3
8374,Xupu,敘浦,41808,110.59593201,27.915643692,CHN.14.5_1,Hunan,湖南,Huaihua,怀化市|懷化市,PrefectureCity,3,1,3,0,3
8786,Jiangbei Ting,江北廳,1273,106.52987671,29.608358383,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,3,1,2,0,3
8753,Jiangyou,江油,1194,104.76328278,31.875230789,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,3,1,2,0,3
8138,Jun Xian,浚縣,121999,114.54431915,35.668384552,CHN.12.2_1,Henan,河南,Hebi,鹤壁市,PrefectureCity,3,1,2,0,3
8744,Luojiang,羅江,1199,104.51250458,31.303993225,CHN.26.4_1,Sichuan,四川,Deyang,德阳市,PrefectureCity,3,1,2,0,3
8737,Pujiang,蒲江,1224,103.50258636,30.214197159,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,3,1,2,0,3
4634,Tong Zhou,通州,33300,120.85464478,32.010471344,CHN.15.5_1,Jiangsu,江蘇|江苏,Nantong,南通市,PrefectureCity,3,1,2,3,0
8427,Dianbai,電白,326,111.29333496,21.512405396,CHN.6.9_1,Guangdong,廣東|广东,Maoming,茂名市,PrefectureCity,3,1,2,0,3
8877,Renhuai Zhiliting,仁懷直隸廳,9569,105.69704437,28.584594727,CHN.8.9_1,Guizhou,貴州|贵州,Zunyi,遵义市,PrefectureCity,3,0,3,0,3
701924,Tianzhu Xian,天柱,41899,109.20043,26.90881,CHN.8.5_1,Guizhou,貴州|贵州,QiandongnanMiaoandDong,黔东南苗族侗族自治州,AutonomousPrefecture,3,0,3,0,3
7716,Taihe,太和,1697,115.60896301,33.165439606,CHN.1.7_1,Anhui,安徽|安徽,Fuyang,阜阳市,PrefectureCity,3,0,3,0,3
7740,Taiping Fu,太平府,9777,118.48343658,31.555685043,CHN.1.13_1,Anhui,安徽|安徽,Ma'anshan,马鞍山市,PrefectureCity,3,0,3,0,3
8326,Anren,安仁,737,113.26764679,26.706846237,CHN.14.3_1,Hunan,湖南,Chenzhou,郴州市|郴州市,PrefectureCity,3,0,3,0,3
701914,Yiyang Xian,弋陽,41203,117.42131,28.40188,CHN.16.8_1,Jiangxi,江西,Shangrao,上饶市,PrefectureCity,3,0,3,0,3
8668,Chengdu Fu,成都府,9713,104.0779953,30.650384903,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,3,0,3,0,3
8935,Yongbei Zhiliting,永北直隸廳,9748,100.74803925,26.689332962,CHN.30.8_1,Yunnan,雲南|云南,Lijiang,丽江市,PrefectureCity,3,0,3,0,3
701917,Qingyuan Xian,清源,95624,112.509,37.55718,CHN.25.8_1,Shanxi,山西,Taiyuan,太原市,PrefectureCity,3,0,3,0,3
6769,Huan Xian,環縣,234,107.30432129,36.573410034,CHN.5.11_1,Gansu,甘肅|甘肃,Qingyang,庆阳市,PrefectureCity,3,0,3,0,3
7160,Luoci,羅次,1569,102.3012619,25.309247971,CHN.30.2_1,Yunnan,雲南|云南,ChuxiongYi,楚雄彝族自治州,AutonomousPrefecture,3,0,3,0,3
8116,Linying,臨穎,121933,113.93392,33.85149,CHN.12.6_1,Henan,河南,Luohe,漯河市,PrefectureCity,3,0,3,0,3
8483,Xingning,興寧,282,115.72734833,24.138690948,CHN.6.10_1,Guangdong,廣東|广东,Meizhou,梅州市,PrefectureCity,3,0,3,0,3
5598,Jingmen Zhou,荊門州,34312,112.19841766,31.028730392,CHN.13.5_1,Hubei,湖北,Jingmen,荆门市,PrefectureCity,3,0,3,3,0
7149,Zhenxi Zhiliting,鎮西直隸廳,120501,93.013557434,43.592571259,CHN.28.6_1,XinjiangUygur,新疆維吾爾自治區|新疆维吾尔自治区,Hami,哈密地区,Prefecture,3,0,3,0,3
8274,Changyang,長陽,653,111.1914978,30.474218369,CHN.13.17_1,Hubei,湖北,Yichang,宜昌市,PrefectureCity,3,0,3,0,3
8937,Tengyue Zhiliting,騰越直隸廳,9750,98.494979858,25.024349213,CHN.30.1_1,Yunnan,雲南|云南,Baoshan,保山市,PrefectureCity,3,0,3,0,3
5517,Shangyou,上猶,40876,114.531746,25.796444,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,2,2,1,2,0
18367,Xianju,仙居,40676,120.73346,28.852207,CHN.31.9_1,Zhejiang,浙江,Taizhou,台州市,PrefectureCity,2,2,1,2,0
4406,Baoding,保定,88205,116.366257,39.006218,CHN.10.6_1,Hebei,河北,Langfang,廊坊市,PrefectureCity,2,2,1,2,0
5864,Baoning Fu,保寧府,96617,105.96946716,31.58313942,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,2,2,2,2,0
6161,Xinyi,信宜,42402,110.873207,22.208302,CHN.6.9_1,Guangdong,廣東|广东,Maoming,茂名市,PrefectureCity,2,2,1,2,0
5561,Guanghua,光化,45738,111.623817,32.462707,CHN.13.13_1,Hubei,湖北,Xiangfan,襄樊市,PrefectureCity,2,2,1,2,0
5152,Guang Zhou,光州,82556,115.04457855,32.130298615,CHN.12.14_1,Henan,河南,Xinyang,信阳市,PrefectureCity,2,2,0,1,1
6283,Beiliu,北流,44275,110.347519,22.714184,CHN.7.14_1,Guangxi,廣西壯族自治區|广西壮族自治区,Yulin,玉林市,PrefectureCity,2,2,0,2,0
300350,Nanyang wei,南陽衛,,112.541675,32.996905,CHN.12.8_1,Henan,河南,Nanyang,南阳市,PrefectureCity,2,2,2,2,0
8070,Jimo,即墨,122082,120.45040894,36.382106781,CHN.23.10_1,Shandong,山東|山东,Qingdao,青岛市,PrefectureCity,2,2,0,0,2
5289,Heshui,合水,235,108.11610413,36.018047333,CHN.5.11_1,Gansu,甘肅|甘肃,Qingyang,庆阳市,PrefectureCity,2,2,1,2,0
5214,Tongguan,同官,945,109.07422638,35.133014679,CHN.22.5_1,Shaanxi,陝西|陕西,Tongchuan,铜川市,PrefectureCity,2,2,1,2,0
7414,Heshun,和順,1122,113.56687927,37.331420898,CHN.25.4_1,Shanxi,山西,Jinzhong,晋中市,PrefectureCity,2,2,0,0,2
5195,Shang Xian,商縣,71258,109.932465,33.869892,CHN.22.4_1,Shaanxi,陝西|陕西,Shangluo,商洛市,PrefectureCity,2,2,1,2,0
5623,Shanhua,善化,41719,112.978134,28.198198,CHN.14.2_1,Hunan,湖南,Changsha,长沙市|長沙市,PrefectureCity,2,2,2,2,0
8251,Jun Zhou,均州,629,111.16557312,32.668151855,CHN.13.9_1,Hubei,湖北,Shiyan,十堰市,PrefectureCity,2,2,1,0,2
6020,Datian,大田,40323,117.836823,25.692293,CHN.4.7_1,Fujian,福建,Sanming,三明市,PrefectureCity,2,2,2,2,0
300478,Taiyuan qian wei,太原前衛,,112.56483,37.87375,CHN.25.8_1,Shanxi,山西,Taiyuan,太原市,PrefectureCity,2,2,1,2,0
5601,Yiling Zhou,夷陵州,105229,111.287117,30.704229355,CHN.13.17_1,Hubei,湖北,Yichang,宜昌市,PrefectureCity,2,2,0,1,1
